DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AW1,REM
02-26T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0003,1","-0008,1","99999,9","70,1",SYN048AAXX  26181 02602 47/// /1802 10003 21008 770//;
02-26T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0001,1","-0015,1","99999,9",,SYN042AAXX  26211 02602 45/// /2302 11001 21015;
02-27T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0007,1","-0022,1","99999,9",,SYN042AAXX  27001 02602 45/// /2302 11007 21022;
02-27T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0009,1","-0021,1","99999,9",,SYN042AAXX  27031 02602 45/// /1803 11009 21021;
02-27T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0010,1","-0018,1","99999,9",,SYN042AAXX  27061 02602 45/// /1802 11010 21018;
02-27T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0003,1","-0021,1","99999,9",,SYN042AAXX  27091 02602 45/// /1802 11003 21021;
02-27T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0000,1","-0030,1","99999,9",,SYN042AAXX  27121 02602 45/// /1802 10000 21030;
02-27T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0004,1","-0035,1","99999,9",,SYN042AAXX  27151 02602 45/// /1801 11004 21035;
02-27T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0014,1","-0047,1","99999,9",,SYN042AAXX  27181 02602 45/// /0000 11014 21047;
02-27T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0016,1","-0045,1","99999,9",,SYN042AAXX  27211 02602 45/// /0000 11016 21045;
02-28T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0022,1","-0049,1","99999,9",,SYN042AAXX  28001 02602 45/// /0000 11022 21049;
02-28T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0025,1","-0052,1","99999,9",,SYN042AAXX  28031 02602 45/// /0000 11025 21052;
02-28T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0028,1","-0056,1","99999,9",,SYN042AAXX  28061 02602 45/// /0000 11028 21056;
02-28T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0005,1","-0031,1","99999,9",,SYN042AAXX  28091 02602 45/// /0000 11005 21031;
02-28T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0022,1","-0066,1","99999,9",,SYN042AAXX  28121 02602 45/// /0000 10022 21066;
02-28T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0004,1","-0057,1","99999,9",,SYN042AAXX  28151 02602 45/// /0000 10004 21057;
02-28T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0023,1","-0044,1","99999,9",,SYN042AAXX  28181 02602 45/// /0000 11023 21044;
02-28T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0041,1","-0053,1","99999,9",,SYN042AAXX  28211 02602 45/// /0000 11041 21053;
02-29T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0083,1","-0088,1","99999,9",,SYN042AAXX  29001 02602 45/// /0000 11083 21088;
02-29T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0098,1","-0103,1","99999,9",,SYN042AAXX  29031 02602 45/// /0000 11098 21103;
02-29T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0093,1","-0097,1","99999,9",,SYN042AAXX  29061 02602 45/// /0000 11093 21097;
02-29T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0033,1","-0040,1","99999,9",,SYN042AAXX  29091 02602 45/// /0000 11033 21040;
02-29T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0010,1","-0041,1","99999,9",,SYN042AAXX  29121 02602 45/// /0000 11010 21041;
02-29T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0008,1","-0037,1","99999,9",,SYN042AAXX  29151 02602 45/// /0000 11008 21037;
02-29T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0039,1","-0044,1","99999,9",,SYN042AAXX  29181 02602 45/// /0000 11039 21044;
02-29T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0084,1","-0089,1","99999,9",,SYN042AAXX  29211 02602 45/// /0000 11084 21089;
03-01T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0042,1","-0047,1","99999,9",,SYN042AAXX  01001 02602 45/// /0000 11042 21047;
03-01T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0009,1","-0015,1","99999,9",,SYN042AAXX  01031 02602 45/// /0000 11009 21015;
03-01T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0002,1","-0006,1","99999,9",,SYN042AAXX  01061 02602 45/// /0000 10002 21006;
03-01T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0022,1","+0012,1","99999,9",,SYN042AAXX  01091 02602 45/// /0000 10022 20012;
03-01T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0047,1","+0011,1","99999,9",,SYN042AAXX  01121 02602 45/// /0000 10047 20011;
03-01T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0035,1","+0021,1","99999,9",,SYN042AAXX  01151 02602 45/// /0000 10035 20021;
03-01T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0003,1","-0001,1","99999,9",,SYN042AAXX  01181 02602 45/// /0000 10003 21001;
03-01T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0015,1","-0019,1","99999,9",,SYN042AAXX  01211 02602 45/// /0000 11015 21019;
03-02T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0025,1","-0029,1","99999,9",,SYN042AAXX  02001 02602 45/// /0000 11025 21029;
03-02T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0023,1","-0027,1","99999,9",,SYN042AAXX  02031 02602 45/// /0000 11023 21027;
03-02T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0007,1","-0011,1","99999,9",,SYN042AAXX  02061 02602 45/// /0000 11007 21011;
03-02T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0040,1","+0019,1","99999,9",,SYN042AAXX  02091 02602 45/// /0000 10040 20019;
03-02T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0043,1","+0017,1","99999,9",,SYN042AAXX  02121 02602 45/// /3201 10043 20017;
03-02T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0033,1","+0007,1","99999,9",,SYN042AAXX  02151 02602 45/// /0000 10033 20007;
03-02T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0005,1","-0024,1","99999,9",,SYN042AAXX  02181 02602 45/// /0000 10005 21024;
03-02T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0010,1","-0044,1","99999,9",,SYN042AAXX  02211 02602 45/// /0000 10010 21044;
03-03T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0007,1","-0052,1","99999,9",,SYN042AAXX  03001 02602 45/// /3601 11007 21052;
03-03T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0034,1","-0076,1","99999,9",,SYN042AAXX  03031 02602 45/// /0000 11034 21076;
03-03T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0040,1","-0094,1","99999,9",,SYN042AAXX  03061 02602 45/// /0000 11040 21094;
03-03T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0027,1","-0097,1","99999,9",,SYN042AAXX  03091 02602 45/// /3605 11027 21097;
03-03T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0005,1","-0091,1","99999,9",,SYN042AAXX  03121 02602 45/// /3604 11005 21091;
03-03T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0003,1","-0082,1","99999,9",,SYN042AAXX  03151 02602 45/// /0501 11003 21082;
03-03T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0022,1","-0075,1","99999,9",,SYN042AAXX  03181 02602 45/// /0000 11022 21075;
03-03T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0037,1","-0075,1","99999,9",,SYN042AAXX  03211 02602 45/// /0000 11037 21075;
03-04T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0060,1","-0088,1","99999,9",,SYN042AAXX  04001 02602 45/// /0000 11060 21088;
03-04T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0068,1","-0089,1","99999,9",,SYN042AAXX  04031 02602 45/// /0000 11068 21089;
03-04T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0072,1","-0085,1","99999,9",,SYN042AAXX  04061 02602 45/// /0000 11072 21085;
03-04T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0032,1","-0070,1","99999,9",,SYN042AAXX  04091 02602 45/// /0000 11032 21070;
03-04T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0005,1","-0081,1","99999,9",,SYN042AAXX  04121 02602 45/// /0901 11005 21081;
03-04T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0000,1","-0087,1","99999,9",,SYN042AAXX  04151 02602 45/// /0000 10000 21087;
03-04T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0049,1","-0079,1","99999,9",,SYN042AAXX  04181 02602 45/// /0000 11049 21079;
03-04T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0082,1","-0091,1","99999,9",,SYN042AAXX  04211 02602 45/// /0000 11082 21091;
03-05T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0100,1","-0103,1","99999,9",,SYN042AAXX  05001 02602 45/// /0000 11100 21103;
03-05T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0091,1","-0098,1","99999,9",,SYN042AAXX  05061 02602 45/// /0000 11091 21098;
03-05T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0014,1","-0084,1","99999,9",,SYN042AAXX  05091 02602 45/// /0000 11014 21084;
03-05T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0004,1","-0069,1","99999,9",,SYN042AAXX  05121 02602 45/// /0000 11004 21069;
03-05T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0001,1","-0061,1","99999,9",,SYN042AAXX  05151 02602 45/// /2302 10001 21061;
03-05T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0024,1","-0046,1","99999,9",,SYN042AAXX  05181 02602 45/// /0000 11024 21046;
03-05T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0037,1","-0049,1","99999,9",,SYN042AAXX  05211 02602 45/// /0000 11037 21049;
03-06T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0054,1","-0058,1","99999,9",,SYN042AAXX  06001 02602 45/// /0000 11054 21058;
03-06T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0059,1","-0062,1","99999,9",,SYN042AAXX  06031 02602 45/// /0000 11059 21062;
03-06T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0061,1","-0064,1","99999,9",,SYN042AAXX  06061 02602 45/// /0000 11061 21064;
03-06T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0003,1","-0027,1","99999,9",,SYN042AAXX  06091 02602 45/// /1801 11003 21027;
03-06T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0026,1","-0093,1","99999,9",,SYN042AAXX  06121 02602 45/// /1801 10026 21093;
03-06T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0019,1","-0074,1","99999,9",,SYN042AAXX  06181 02602 45/// /0000 11019 21074;
03-06T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0026,1","-0061,1","99999,9",,SYN042AAXX  06211 02602 45/// /0000 11026 21061;
03-07T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0026,1","-0047,1","99999,9",,SYN042AAXX  07001 02602 45/// /0000 11026 21047;
03-07T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0033,1","-0048,1","99999,9",,SYN042AAXX  07031 02602 45/// /0000 11033 21048;
03-07T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0034,1","-0054,1","99999,9",,SYN042AAXX  07061 02602 45/// /0000 11034 21054;
03-07T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0012,1","-0096,1","99999,9",,SYN042AAXX  07091 02602 45/// /0000 11012 21096;
03-07T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0016,1","-0088,1","99999,9",,SYN042AAXX  07121 02602 45/// /0000 10016 21088;
03-07T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0015,1","-0066,1","99999,9",,SYN042AAXX  07151 02602 45/// /0000 10015 21066;
03-07T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0009,1","-0019,1","99999,9",,SYN042AAXX  07181 02602 45/// /0000 11009 21019;
03-07T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0028,1","-0032,1","99999,9",,SYN042AAXX  07211 02602 45/// /0000 11028 21032;
03-08T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0021,1","-0025,1","99999,9",,SYN042AAXX  08001 02602 45/// /0000 11021 21025;
03-08T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0018,1","-0022,1","99999,9",,SYN042AAXX  08031 02602 45/// /0000 11018 21022;
03-08T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0026,1","-0049,1","99999,9",,SYN042AAXX  08061 02602 45/// /0000 11026 21049;
03-08T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0000,1","-0054,1","99999,9",,SYN042AAXX  08091 02602 45/// /3602 10000 21054;
03-08T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0025,1","-0061,1","99999,9",,SYN042AAXX  08121 02602 45/// /3602 10025 21061;
03-08T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0017,1","-0055,1","99999,9",,SYN042AAXX  08151 02602 45/// /0502 10017 21055;
03-08T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0002,1","-0024,1","99999,9",,SYN042AAXX  08181 02602 45/// /0000 11002 21024;
03-08T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0010,1","-0029,1","99999,9",,SYN042AAXX  08211 02602 45/// /0000 11010 21029;
03-09T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0011,1","-0027,1","99999,9",,SYN042AAXX  09001 02602 45/// /0000 11011 21027;
03-09T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0008,1","-0026,1","99999,9",,SYN042AAXX  09031 02602 45/// /0000 11008 21026;
03-09T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0006,1","-0027,1","99999,9",,SYN042AAXX  09061 02602 45/// /0000 11006 21027;
03-09T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0000,1","-0024,1","99999,9",,SYN042AAXX  09091 02602 45/// /0502 10000 21024;
03-09T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0013,1","-0026,1","99999,9",,SYN042AAXX  09121 02602 45/// /0000 10013 21026;
03-09T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0012,1","-0021,1","99999,9",,SYN042AAXX  09151 02602 45/// /0501 10012 21021;
03-09T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0010,1","-0023,1","99999,9",,SYN042AAXX  09181 02602 45/// /0501 10010 21023;
03-09T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0006,1","-0025,1","99999,9",,SYN042AAXX  09211 02602 45/// /0000 10006 21025;
03-10T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0012,1","-0024,1","99999,9",,SYN042AAXX  10031 02602 45/// /0000 11012 21024;
03-10T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0015,1","-0030,1","99999,9",,SYN042AAXX  10061 02602 45/// /0501 11015 21030;
03-10T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0015,1","-0025,1","99999,9",,SYN042AAXX  10091 02602 45/// /0502 10015 21025;
03-10T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0029,1","-0028,1","99999,9",,SYN042AAXX  10121 02602 45/// /0902 10029 21028;
03-10T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0032,1","-0028,1","99999,9",,SYN042AAXX  10151 02602 45/// /0901 10032 21028;
03-10T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0017,1","-0020,1","99999,9",,SYN042AAXX  10181 02602 45/// /0000 10017 21020;
03-10T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0004,1","-0015,1","99999,9",,SYN042AAXX  10211 02602 45/// /0901 10004 21015;
03-11T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0003,1","-0007,1","99999,9",,SYN042AAXX  11001 02602 45/// /0000 10003 21007;
03-11T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0006,1","-0002,1","99999,9",,SYN042AAXX  11031 02602 45/// /0901 10006 21002;
03-11T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0004,1","-0009,1","99999,9",,SYN042AAXX  11061 02602 45/// /0000 11004 21009;
03-11T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0014,1","-0008,1","99999,9",,SYN042AAXX  11091 02602 45/// /0000 10014 21008;
03-11T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0042,1","-0011,1","99999,9",,SYN042AAXX  11121 02602 46/// /0901 10042 21011;
03-11T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0046,1","-0009,1","99999,9",,SYN042AAXX  11151 02602 46/// /0901 10046 21009;
03-11T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0020,1","-0010,1","99999,9",,SYN042AAXX  11181 02602 46/// /0000 10020 21010;
